path,old_path,status,category,subclass,v29_fate,loc_added,loc_deleted,port_unit
prover/crates/lib/prover_dal/.sqlx/query-cb453f0677b92539747e175e796599bf65cbf2fd7c27a2dcad43e41a0f43cba0.json,,A,A,generated,,26,0,prover
prover/crates/lib/prover_dal/.sqlx/query-cebbd80998bf2be10c735f6c414d023d9cce8cd66ad684475ece209832babd5e.json,,A,A,generated,,16,0,prover
prover/crates/lib/prover_dal/.sqlx/query-d4949debfe0dc5112204cd196c68b02c44b099e27e3c45c5c810cd5fcd8884ed.json,,D,C,deleted-upstream-file,gone,0,15,prover
prover/crates/lib/prover_dal/.sqlx/query-e2aceb9b86e74a3d119d383dcc729d1227a213b6cacb4c30a1f94c56f56cb4af.json,,A,A,generated,,15,0,prover
prover/crates/lib/prover_dal/.sqlx/query-e65d9d8389b60f48468561984f0fb9c8674344921b98b8b26e4d85994b3d72af.json,,A,A,generated,,22,0,prover
prover/crates/lib/prover_dal/.sqlx/query-e6ddecc79d55bf5bd3e348a735b02757fe394fa096f09c62faa26f728a69d1ae.json,,A,A,generated,,47,0,prover
prover/crates/lib/prover_dal/.sqlx/query-e743af4c18ec91eb46db5a19556fba74ec2cfc3c89c7e4e2ea475c3ce4092849.json,,D,C,deleted-upstream-file,gone,0,26,prover
prover/crates/lib/prover_dal/.sqlx/query-ed0f22d3d2c8b0d9bd1b4360a0f7999388451886a3eb9b4481b55404b16b89ac.json,,D,C,deleted-upstream-file,gone,0,20,prover
prover/crates/lib/prover_dal/.sqlx/query-eef1b56e87eff63fcf6ffb98791583a7526ae38ceb4bf80543cfd3fb60492fb9.json,,D,C,deleted-upstream-file,gone,0,17,prover
prover/crates/lib/prover_dal/.sqlx/query-f05ea1f0ee0be1ac50c35f5dbf4bcaf4e7f673e9d9827427aa4bbedb3cae8b8f.json,,A,A,generated,,15,0,prover
prover/crates/lib/prover_dal/.sqlx/query-f294a1c32ffb957c901dcdfa942ea8e04c2c28771aa50a9e3ebb95c5e428be0e.json,,A,A,generated,,19,0,prover
prover/crates/lib/prover_dal/.sqlx/query-f2ed1acf57927528cf978ad759ac92d6496147f6425c2485fc8a8f2739e65f80.json,prover/crates/lib/prover_dal/.sqlx/query-8357972a21b39644e4cbe4bedc3b6d9065bf4494daf8f7632ab2bfe055773f7b.json,R081,B,generated,gone,0,0,prover
prover/crates/lib/prover_dal/.sqlx/query-f3280a144a9aea48dae9b2914f0bf0344b237bf1914657d36f44b9d21ae966a6.json,,A,A,generated,,16,0,prover
prover/crates/lib/prover_dal/.sqlx/query-f68afde603675b0853547c61a74cbb33d511e07d80a5acd79bc559abdbda49bc.json,,A,A,generated,,16,0,prover
prover/crates/lib/prover_dal/.sqlx/query-f70306e92c2a2d69e0e75eb0cf614f3cc4f9c96c2a51a157b83fff9b411beeb9.json,prover/crates/lib/prover_dal/.sqlx/query-0b70c98c2edd8370ad09ac553c18dbc21cccb9a95e3db1c93da239845a5e9036.json,R080,B,generated,gone,0,0,prover
prover/crates/lib/prover_dal/.sqlx/query-f99c34313e2717ec74b4f274e33dae905acac53b46eeaeb059d23e48a71df3b4.json,,D,C,deleted-upstream-file,gone,0,22,prover
prover/crates/lib/prover_dal/.sqlx/query-fd29394931eed5b99d2fb4fac907218d106d5852fa6f65aca22e12b3a4b7f9c2.json,prover/crates/lib/prover_dal/.sqlx/query-28f03acf565c4b50fe86f606c18a8b699386b3c5b4e02d5ce046f0f2e0ddc388.json,R092,B,generated,gone,0,0,prover
prover/crates/lib/prover_dal/migrations/20240905124208_rename-recurision-scheduler-level-vk-hash.down.sql,,A,D,via-migration,,3,0,prover
prover/crates/lib/prover_dal/migrations/20240905124208_rename-recurision-scheduler-level-vk-hash.up.sql,,A,D,via-migration,,8,0,prover
prover/crates/lib/prover_dal/src/cli_test_dal.rs,,M,B,feature,present,120,94,prover
prover/crates/lib/prover_dal/src/fri_gpu_prover_queue_dal.rs,,M,B,feature,gone,23,23,prover
prover/crates/lib/prover_dal/src/fri_proof_compressor_dal.rs,,M,B,feature,present,23,23,prover
prover/crates/lib/prover_dal/src/fri_protocol_versions_dal.rs,,M,B,feature,present,9,13,prover
prover/crates/lib/prover_dal/src/fri_prover_dal.rs,,M,B,feature,present,289,103,prover
prover/crates/lib/prover_dal/src/fri_witness_generator_dal.rs,,M,B,feature,gone,269,391,prover
prover/crates/lib/prover_fri_types/src/keys.rs,,M,B,feature,present,15,1,prover
prover/crates/lib/prover_fri_types/src/lib.rs,,M,B,feature,present,68,5,prover
prover/crates/lib/prover_job_processor/Cargo.toml,,A,A,unmarked-addition,present,22,0,prover
prover/crates/lib/prover_job_processor/README.md,,A,A,unmarked-addition,identical-to-v29,152,0,prover
prover/crates/lib/prover_job_processor/src/backoff_and_cancellable.rs,,A,A,unmarked-addition,identical-to-v29,63,0,prover
prover/crates/lib/prover_job_processor/src/executor.rs,,A,A,unmarked-addition,present,11,0,prover
prover/crates/lib/prover_job_processor/src/job_picker.rs,,A,A,unmarked-addition,identical-to-v29,18,0,prover
prover/crates/lib/prover_job_processor/src/job_runner.rs,,A,A,unmarked-addition,identical-to-v29,69,0,prover
prover/crates/lib/prover_job_processor/src/job_saver.rs,,A,A,unmarked-addition,present,19,0,prover
prover/crates/lib/prover_job_processor/src/lib.rs,,A,A,unmarked-addition,present,19,0,prover
prover/crates/lib/prover_job_processor/src/task_wiring/job_picker_task.rs,,A,A,unmarked-addition,present,77,0,prover
prover/crates/lib/prover_job_processor/src/task_wiring/job_saver_task.rs,,A,A,unmarked-addition,identical-to-v29,33,0,prover
prover/crates/lib/prover_job_processor/src/task_wiring/mod.rs,,A,A,unmarked-addition,identical-to-v29,9,0,prover
prover/crates/lib/prover_job_processor/src/task_wiring/task.rs,,A,A,unmarked-addition,identical-to-v29,7,0,prover
prover/crates/lib/prover_job_processor/src/task_wiring/worker_pool.rs,,A,A,unmarked-addition,identical-to-v29,64,0,prover
prover/data/README.md,,A,A,unmarked-addition,identical-to-v29,23,0,prover
prover/data/historical_data/0.24.0/commitments.json,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/0.24.0/commitments.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/historical_data/0.24.0/snark_verification_scheduler_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/0.24.0/snark_verification_scheduler_key.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/historical_data/0.24.1/commitments.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/commitments.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/historical_data/0.24.1/snark_verification_scheduler_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/snark_verification_scheduler_key.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/historical_data/18/commitments.json,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/18/commitments.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/historical_data/18/snark_verification_scheduler_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/18/snark_verification_scheduler_key.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/historical_data/19/commitments.json,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/19/commitments.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/historical_data/19/snark_verification_scheduler_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/19/snark_verification_scheduler_key.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/historical_data/20/commitments.json,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/20/commitments.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/historical_data/20/snark_verification_scheduler_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/20/snark_verification_scheduler_key.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/historical_data/21/commitments.json,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/21/commitments.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/historical_data/21/snark_verification_scheduler_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/21/snark_verification_scheduler_key.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/historical_data/22/commitments.json,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/22/commitments.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/historical_data/22/snark_verification_scheduler_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/22/snark_verification_scheduler_key.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/historical_data/23/commitments.json,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/23/commitments.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/historical_data/23/snark_verification_scheduler_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/23/snark_verification_scheduler_key.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/historical_data/README.md,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/README.md,R100,B,wiring,moved?:docs/src/guides/external-node/README.md,0,0,prover
prover/data/keys/commitments.json,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/0.24.1/commitments.json,R100,B,wiring,moved?:prover/data/historical_data/0.24.1/commitments.json,0,0,prover
prover/data/keys/finalization_hints_basic_1.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_basic_1.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_basic_1.bin,0,0,prover
prover/data/keys/finalization_hints_basic_10.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_basic_10.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_basic_11.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_basic_11.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_basic_11.bin,0,0,prover
prover/data/keys/finalization_hints_basic_12.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_basic_12.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_basic_12.bin,0,0,prover
prover/data/keys/finalization_hints_basic_13.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_basic_13.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_basic_14.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_basic_14.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_basic_14.bin,0,0,prover
prover/data/keys/finalization_hints_basic_15.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_basic_15.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_basic_15.bin,0,0,prover
prover/data/keys/finalization_hints_basic_2.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_basic_2.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_basic_2.bin,0,0,prover
prover/data/keys/finalization_hints_basic_255.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_basic_255.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_basic_255.bin,0,0,prover
prover/data/keys/finalization_hints_basic_3.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_basic_3.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_basic_3.bin,0,0,prover
prover/data/keys/finalization_hints_basic_4.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_basic_4.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_basic_4.bin,0,0,prover
prover/data/keys/finalization_hints_basic_5.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_basic_5.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_basic_5.bin,0,0,prover
prover/data/keys/finalization_hints_basic_6.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_basic_6.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_basic_6.bin,0,0,prover
prover/data/keys/finalization_hints_basic_7.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_basic_7.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_basic_7.bin,0,0,prover
prover/data/keys/finalization_hints_basic_8.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_basic_8.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_basic_8.bin,0,0,prover
prover/data/keys/finalization_hints_basic_9.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_basic_9.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_basic_9.bin,0,0,prover
prover/data/keys/finalization_hints_leaf_10.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_leaf_10.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_leaf_11.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_leaf_11.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_leaf_12.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_leaf_12.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_leaf_13.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_leaf_13.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_leaf_14.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_leaf_14.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_leaf_15.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_leaf_15.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_leaf_16.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_leaf_16.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_leaf_17.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_leaf_17.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_leaf_18.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_leaf_18.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_leaf_3.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_leaf_3.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_leaf_4.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_leaf_4.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_leaf_5.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_leaf_5.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_leaf_6.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_leaf_6.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_leaf_7.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_leaf_7.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_leaf_8.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_leaf_8.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_leaf_9.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_leaf_9.bin,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/finalization_hints_node.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_node.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_node.bin,0,0,prover
prover/data/keys/finalization_hints_recursion_tip.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_recursion_tip.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_recursion_tip.bin,0,0,prover
prover/data/keys/finalization_hints_scheduler.bin,prover/crates/bin/vk_setup_data_generator_server_fri/data/finalization_hints_scheduler.bin,R100,B,wiring,moved?:prover/data/keys/finalization_hints_scheduler.bin,0,0,prover
prover/data/keys/snark_verification_scheduler_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/historical_data/0.24.1/snark_verification_scheduler_key.json,R100,B,wiring,moved?:prover/data/historical_data/0.24.1/snark_verification_scheduler_key.json,0,0,prover
prover/data/keys/verification_basic_10_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_basic_10_key.json,R100,B,wiring,moved?:prover/data/keys/verification_basic_10_key.json,0,0,prover
prover/data/keys/verification_basic_11_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_basic_11_key.json,R100,B,wiring,moved?:prover/data/keys/verification_basic_11_key.json,0,0,prover
prover/data/keys/verification_basic_12_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_basic_12_key.json,R100,B,wiring,moved?:prover/data/keys/verification_basic_12_key.json,0,0,prover
prover/data/keys/verification_basic_13_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_basic_13_key.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/verification_basic_14_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_basic_14_key.json,R100,B,wiring,moved?:prover/data/keys/verification_basic_14_key.json,0,0,prover
prover/data/keys/verification_basic_15_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_basic_15_key.json,R100,B,wiring,moved?:prover/data/keys/verification_basic_15_key.json,0,0,prover
prover/data/keys/verification_basic_1_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_basic_1_key.json,R100,B,wiring,moved?:prover/data/keys/verification_basic_1_key.json,0,0,prover
prover/data/keys/verification_basic_255_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_basic_255_key.json,R100,B,wiring,moved?:prover/data/keys/verification_basic_255_key.json,0,0,prover
prover/data/keys/verification_basic_2_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_basic_2_key.json,R100,B,wiring,moved?:prover/data/keys/verification_basic_2_key.json,0,0,prover
prover/data/keys/verification_basic_3_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_basic_3_key.json,R100,B,wiring,moved?:prover/data/keys/verification_basic_3_key.json,0,0,prover
prover/data/keys/verification_basic_4_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_basic_4_key.json,R100,B,wiring,moved?:prover/data/keys/verification_basic_4_key.json,0,0,prover
prover/data/keys/verification_basic_5_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_basic_5_key.json,R100,B,wiring,moved?:prover/data/keys/verification_basic_5_key.json,0,0,prover
prover/data/keys/verification_basic_6_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_basic_6_key.json,R100,B,wiring,moved?:prover/data/keys/verification_basic_6_key.json,0,0,prover
prover/data/keys/verification_basic_7_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_basic_7_key.json,R100,B,wiring,moved?:prover/data/keys/verification_basic_7_key.json,0,0,prover
prover/data/keys/verification_basic_8_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_basic_8_key.json,R100,B,wiring,moved?:prover/data/keys/verification_basic_8_key.json,0,0,prover
prover/data/keys/verification_basic_9_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_basic_9_key.json,R100,B,wiring,moved?:prover/data/keys/verification_basic_9_key.json,0,0,prover
prover/data/keys/verification_leaf_10_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_leaf_10_key.json,R100,B,wiring,moved?:prover/data/keys/verification_leaf_10_key.json,0,0,prover
prover/data/keys/verification_leaf_11_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_leaf_11_key.json,R100,B,wiring,moved?:prover/data/keys/verification_leaf_11_key.json,0,0,prover
prover/data/keys/verification_leaf_12_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_leaf_12_key.json,R100,B,wiring,moved?:prover/data/keys/verification_leaf_12_key.json,0,0,prover
prover/data/keys/verification_leaf_13_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_leaf_13_key.json,R100,B,wiring,moved?:prover/data/keys/verification_leaf_13_key.json,0,0,prover
prover/data/keys/verification_leaf_14_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_leaf_14_key.json,R100,B,wiring,moved?:prover/data/keys/verification_leaf_14_key.json,0,0,prover
prover/data/keys/verification_leaf_15_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_leaf_15_key.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/verification_leaf_16_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_leaf_16_key.json,R100,B,wiring,moved?:prover/data/keys/verification_leaf_16_key.json,0,0,prover
prover/data/keys/verification_leaf_17_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_leaf_17_key.json,R100,B,wiring,moved?:prover/data/keys/verification_leaf_17_key.json,0,0,prover
prover/data/keys/verification_leaf_18_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_leaf_18_key.json,R100,B,wiring,moved?:prover/data/keys/verification_leaf_18_key.json,0,0,prover
prover/data/keys/verification_leaf_3_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_leaf_3_key.json,R100,B,wiring,moved?:prover/data/keys/verification_leaf_3_key.json,0,0,prover
prover/data/keys/verification_leaf_4_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_leaf_4_key.json,R100,B,wiring,moved?:prover/data/keys/verification_leaf_4_key.json,0,0,prover
prover/data/keys/verification_leaf_5_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_leaf_5_key.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/verification_leaf_6_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_leaf_6_key.json,R100,B,wiring,moved?:prover/data/keys/verification_leaf_6_key.json,0,0,prover
prover/data/keys/verification_leaf_7_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_leaf_7_key.json,R100,B,wiring,moved?:prover/data/keys/verification_leaf_7_key.json,0,0,prover
prover/data/keys/verification_leaf_8_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_leaf_8_key.json,R100,B,wiring,identical-to-v29,0,0,prover
prover/data/keys/verification_leaf_9_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_leaf_9_key.json,R100,B,wiring,moved?:prover/data/keys/verification_leaf_9_key.json,0,0,prover
prover/data/keys/verification_node_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_node_key.json,R100,B,wiring,moved?:prover/data/keys/verification_node_key.json,0,0,prover
prover/data/keys/verification_recursion_tip_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_recursion_tip_key.json,R100,B,wiring,moved?:prover/data/keys/verification_recursion_tip_key.json,0,0,prover
prover/data/keys/verification_scheduler_key.json,prover/crates/bin/vk_setup_data_generator_server_fri/data/verification_scheduler_key.json,R100,B,wiring,moved?:prover/data/keys/verification_scheduler_key.json,0,0,prover
prover/docs/.gitignore,,A,A,unmarked-addition,identical-to-v29,1,0,prover
prover/docs/99_further_reading.md,,D,C,deleted-upstream-file,moved?:prover/docs/src/99_further_reading.md,0,13,prover
prover/docs/book.toml,,A,A,unmarked-addition,present,32,0,prover
prover/docs/css/version-box.css,,A,A,unmarked-addition,identical-to-v29,46,0,prover
prover/docs/js/mermaid-init.js,,A,A,unmarked-addition,identical-to-v29,35,0,prover
prover/docs/js/version-box.js,,A,A,unmarked-addition,identical-to-v29,61,0,prover
prover/docs/src/00_intro.md,prover/docs/00_intro.md,R073,B,wiring,moved?:prover/docs/src/00_intro.md,0,0,prover
prover/docs/src/01_gcp_vm.md,prover/docs/01_gcp_vm.md,R100,B,wiring,moved?:prover/docs/src/01_gcp_vm.md,0,0,prover
prover/docs/src/02_setup.md,prover/docs/02_setup.md,R094,B,wiring,identical-to-v29,0,0,prover
prover/docs/src/03_launch.md,prover/docs/03_launch.md,R060,B,wiring,moved?:prover/docs/src/03_launch.md,0,0,prover
prover/docs/src/04_flow.md,prover/docs/04_flow.md,R100,B,wiring,moved?:prover/docs/src/04_flow.md,0,0,prover
prover/docs/src/05_proving_batch.md,prover/docs/05_proving_batch.md,R071,B,wiring,moved?:prover/docs/src/05_proving_batch.md,0,0,prover
prover/docs/src/99_further_reading.md,,A,A,unmarked-addition,identical-to-v29,14,0,prover
prover/docs/src/README.md,,A,A,unmarked-addition,identical-to-v29,16,0,prover
prover/docs/src/SUMMARY.md,,A,A,unmarked-addition,identical-to-v29,11,0,prover
prover/docs/theme/head.hbs,,A,A,unmarked-addition,identical-to-v29,1,0,prover
prover/setup-data-gpu-keys.json,,M,B,wiring,present,3,3,prover
renovate.json,,M,B,noise,identical-to-v29,11,9,renovate.json
rust-toolchain,,M,B,wiring,present,2,1,rust-toolchain
scripts/format-changed.sh,,A,A,unmarked-addition,gone,88,0,scripts
via-core-ext,,A,A,via-named-embedded,,1,0,via-core-ext
via-playground/.env.example,,A,A,via-crate,,2,0,via-playground
via-playground/.gitignore,,A,A,via-crate,,21,0,via-playground
via-playground/README.md,,A,A,via-crate,,57,0,via-playground
via-playground/contracts/CrowdfundingCampaign.sol,,A,A,via-crate,,48,0,via-playground
via-playground/hardhat.config.ts,,A,A,via-crate,,18,0,via-playground
via-playground/package.json,,A,A,via-crate,,27,0,via-playground
via-playground/scripts/tasks/baseToken.ts,,A,A,via-crate,,94,0,via-playground
via-playground/scripts/tasks/contribute.ts,,A,A,via-crate,,27,0,via-playground
via-playground/scripts/tasks/deploy.ts,,A,A,via-crate,,13,0,via-playground
via-playground/scripts/tasks/index.ts,,A,A,via-crate,,5,0,via-playground
via-playground/scripts/tasks/utils.ts,,A,A,via-crate,,113,0,via-playground
via-playground/scripts/tasks/view.ts,,A,A,via-crate,,20,0,via-playground
via-playground/scripts/tasks/withdrawFunds.ts,,A,A,via-crate,,19,0,via-playground
via-playground/tsconfig.json,,A,A,via-crate,,11,0,via-playground
via-playground/typechain-types/CrowdfundingCampaign.ts,,A,A,via-crate,,156,0,via-playground
via-playground/typechain-types/common.ts,,A,A,via-crate,,92,0,via-playground
via-playground/typechain-types/factories/CrowdfundingCampaign__factory.ts,,A,A,via-crate,,150,0,via-playground
via-playground/typechain-types/factories/index.ts,,A,A,via-crate,,4,0,via-playground
via-playground/typechain-types/hardhat.d.ts,,A,A,via-crate,,60,0,via-playground
via-playground/typechain-types/index.ts,,A,A,via-crate,,6,0,via-playground
via-playground/yarn.lock,,A,A,via-crate,,4753,0,via-playground
viaArchitecture.png,,A,A,via-named-embedded,,-,-,viaArchitecture.png
viaBanner.png,,A,A,via-named-embedded,,-,-,viaBanner.png
via_indexer/CHANGELOG.md,,A,A,via-crate,,16,0,via_indexer
via_indexer/README.md,,A,A,via-crate,,8,0,via_indexer
via_indexer/bin/indexer/Cargo.toml,,A,A,via-crate,,33,0,indexer
via_indexer/bin/indexer/src/main.rs,,A,A,via-crate,,58,0,indexer
via_indexer/bin/indexer/src/node_builder.rs,,A,A,via-crate,,106,0,indexer
via_indexer/lib/via_indexer_dal/.sqlx/query-349760396a8345c0fc44d947254ff18aa8d0b64dc2085dd86b02278e277840fe.json,,A,A,generated,,22,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/.sqlx/query-69ebe0f2b83cdf124baf67462319add9851197ee17803cf700d478d73b9bf6c4.json,,A,A,generated,,15,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/.sqlx/query-7c2f2bdce91dafe786bca20684cdf5249524e34b5b28a9bf864e12fff714acb7.json,,A,A,generated,,20,0,via_indexer_dal
